FIPS,State,County,Weighted_Mean_Score,F1_hardship,F2_geo_inacc,F3_urban_access,F4_alt_outlets,F5_retail_env
37049,North Carolina,Craven County,-0.290422517,-0.076457607,-0.812777544,-0.510790019,0.308997464,-0.361084879
44003,Rhode Island,Kent County,-0.290880422,-0.901762007,-0.218518036,-1.223958819,1.562772766,-0.672936014
25025,Massachusetts,Suffolk County,-0.291364288,-0.048834801,-0.975639471,-1.579488289,1.338449197,-0.191308077
22053,Louisiana,Jefferson Davis Parish,-0.291750528,0.441189155,-0.839016914,-0.677879591,-0.110052053,-0.272993237
22099,Louisiana,St. Martin Parish,-0.291903554,0.673208201,-0.935775216,-0.302015589,-0.667447077,-0.22748809
28131,Mississippi,Stone County,-0.292332999,0.425092054,0.099256306,-0.523591029,-0.664960935,-0.797461389
55083,Wisconsin,Oconto County,-0.292337303,-0.613956366,-0.541001885,0.793187933,-0.750162101,-0.349754094
27109,Minnesota,Olmsted County,-0.292421262,-1.151161534,-0.957287701,-0.996060153,2.116165128,-0.473762049
42071,Pennsylvania,Lancaster County,-0.292969333,-0.619264659,-0.101969858,-0.661407322,0.417501696,-0.49970652
32031,Nevada,Washoe County,-0.293355872,-0.56651913,0.449731903,-1.139093829,0.472066541,-0.682964846
17177,Illinois,Stephenson County,-0.293544602,0.067078532,-0.9272155,-0.217916817,-0.270639513,-0.11902971
34041,New Jersey,Warren County,-0.294266843,-1.180895202,-0.023774724,-0.434164949,0.626887647,-0.459386987
5045,Arkansas,Faulkner County,-0.294600999,-0.438486315,0.088182085,-0.846502187,0.331917683,-0.608116262
20041,Kansas,Dickinson County,-0.294885649,-0.694786213,-0.345113128,0.528582063,-0.722759792,-0.240351177
12129,Florida,Wakulla County,-0.294929266,0.042916144,-0.410689378,0.213423727,-0.716461009,-0.603835812
27075,Minnesota,Lake County,-0.295342838,-1.011057651,-0.494697836,0.819827581,-0.737611602,-0.053174682
19027,Iowa,Carroll County,-0.295512588,-1.068260756,-0.897666138,0.44894087,-0.679456276,0.71887936
29187,Missouri,St. Francois County,-0.295629713,0.285400368,-0.749745171,-0.764878152,0.157309728,-0.406235338
31141,Nebraska,Platte County,-0.29580613,-1.029459988,0.073013158,-0.280694521,0.131996822,-0.373886119
29113,Missouri,Lincoln County,-0.296104506,-0.490693279,-0.211944933,-0.190271838,0.107511689,-0.695124169
48053,Texas,Burnet County,-0.296323769,-0.485328399,0.170186154,0.231039401,-0.714525952,-0.682990047
13183,Georgia,Long County,-0.297302005,0.889663858,-0.999941173,0.207646573,-0.733439077,-0.850440208
9013,Connecticut,Tolland County,-0.297302208,-1.497031807,0.099495874,-0.384297546,0.884795896,-0.589473456
37105,North Carolina,Lee County,-0.297478807,0.423858903,-0.744353678,-0.457967018,-0.645170757,-0.063761483
42077,Pennsylvania,Lehigh County,-0.297732043,-0.476147704,-0.737351231,-1.177228497,0.918520024,-0.016452809
32001,Nevada,Churchill County,-0.297874678,-0.211355206,-0.725297234,-0.585716752,0.635687782,-0.60269198
48217,Texas,Hill County,-0.298524691,0.229210967,-0.879468688,0.366511482,-0.726986416,-0.481890801
48213,Texas,Henderson County,-0.298819141,0.347326209,-0.628655968,0.018963003,-0.700399838,-0.53132911
55061,Wisconsin,Kewaunee County,-0.299173695,-1.259076735,-0.804014419,0.454988728,0.248855413,-0.13662146
42107,Pennsylvania,Schuylkill County,-0.299304686,-0.036261627,-0.098252687,-0.315635116,-0.662642758,-0.383731243
46103,South Dakota,Pennington County,-0.299672745,-0.310977903,-0.115160702,-1.011958253,0.353635151,-0.413902016
42015,Pennsylvania,Bradford County,-0.300174463,-0.152653546,-0.403009416,0.160000931,-0.702291101,-0.402919182
41053,Oregon,Polk County,-0.300212584,-0.318294741,-0.652456459,-1.032993484,1.143274326,-0.640592561
47177,Tennessee,Warren County,-0.300900129,0.749868938,-0.792071953,-0.253461924,-0.68135678,-0.527478927
46117,South Dakota,Stanley County,-0.301243508,-1.418043694,-0.397506355,0.838534838,-0.725485961,0.196283633
27019,Minnesota,Carver County,-0.301345166,-1.959344423,1.215021287,-0.491412724,0.15914072,-0.430130688
51149,Virginia,Prince George County,-0.301492188,-0.838707814,-0.508845159,-0.562766378,1.261637498,-0.858779087
27065,Minnesota,Kanabec County,-0.301845394,-0.39563391,-0.569446994,0.114963786,0.079781589,-0.738891443
6019,California,Fresno County,-0.302083479,0.738464499,-0.424251645,-1.551601174,-0.093819788,-0.179209289
51085,Virginia,Hanover County,-0.302279071,-1.717656725,0.436475264,-0.489546115,0.717156851,-0.457824632
22093,Louisiana,St. James Parish,-0.302849525,0.554405427,-0.392120779,-0.676219095,-0.637451682,-0.362861496
46093,South Dakota,Meade County,-0.303174302,-0.949418507,-0.409403503,-0.03363829,0.278504748,-0.401915956
40033,Oklahoma,Cotton County,-0.304074809,0.068333676,-0.478307653,0.070518562,-0.699302665,-0.481615964
48073,Texas,Cherokee County,-0.304217669,0.470320884,-0.25589755,-0.385201545,-0.671686617,-0.678623519
1103,Alabama,Morgan County,-0.304971943,-0.172282567,-0.777934667,-0.620537373,0.53083541,-0.484940516
12031,Florida,Duval County,-0.304981439,0.159878761,0.143848564,-1.663985314,0.413720241,-0.578369447
28095,Mississippi,Monroe County,-0.305059845,0.479918762,-0.76699499,-0.104195273,-0.687747109,-0.446280617
33015,New Hampshire,Rockingham County,-0.305082804,-1.786285938,0.617462532,-0.564408582,0.646684614,-0.438866645
55127,Wisconsin,Walworth County,-0.306224961,-0.63607057,-0.280768791,-0.504365158,0.285069798,-0.394990082
8067,Colorado,La Plata County,-0.306530898,-1.180210741,-0.454868117,-0.62691406,1.281869667,-0.552531239
18177,Indiana,Wayne County,-0.306999396,0.094781406,-0.904288011,-0.410146526,0.292381204,-0.607725055
18053,Indiana,Grant County,-0.307343343,0.002372833,-0.846758076,-0.486215355,0.341672127,-0.547788243
47159,Tennessee,Smith County,-0.307368721,0.387846831,-1.014839369,-0.139938202,-0.291165593,-0.47874727
17155,Illinois,Putnam County,-0.30759061,-0.950512056,-0.992932831,1.116093219,-0.758476179,0.047874796
17029,Illinois,Coles County,-0.307663577,0.066563651,-0.066075716,-1.215961095,-0.0976372,-0.225207527
40047,Oklahoma,Garfield County,-0.307677737,-0.092621951,0.03707789,-0.480401352,-0.646005169,-0.356438101
13015,Georgia,Bartow County,-0.307730917,0.19916684,-0.160509614,-0.313444022,-0.671394181,-0.592473606
42069,Pennsylvania,Lackawanna County,-0.307813871,0.057498473,-0.159238643,-1.041204942,0.057300541,-0.453424782
1125,Alabama,Tuscaloosa County,-0.307921751,-0.267444863,-0.623590256,-1.126991089,1.139539508,-0.661122055
48211,Texas,Hemphill County,-0.30823915,-1.105982179,-0.578630246,0.814156318,-0.730590363,0.059850722
31013,Nebraska,Box Butte County,-0.308286722,-0.80539615,0.186627735,-0.241571368,-0.647383341,-0.033710485
19057,Iowa,Des Moines County,-0.308471964,-0.073976871,0.082372014,-0.616945116,-0.632647822,-0.301162026
39073,Ohio,Hocking County,-0.308959379,0.881255239,-0.861661853,-0.401820548,-0.668065051,-0.494504682
45057,South Carolina,Lancaster County,-0.309206013,-0.062311396,-0.813819232,-0.417068538,0.13405932,-0.386890217
42133,Pennsylvania,York County,-0.309703454,-0.606792341,0.421609439,-0.928495033,0.12965861,-0.564497946
10001,Delaware,Kent County,-0.309895422,0.030485746,-0.512977079,-0.984255419,0.538463584,-0.621193943
42115,Pennsylvania,Susquehanna County,-0.310517553,-0.32011257,-0.288018923,0.18700111,-0.702252608,-0.429204775
1115,Alabama,St. Clair County,-0.310698354,-0.170794414,-0.35715011,0.084537793,-0.694727821,-0.41535722
45007,South Carolina,Anderson County,-0.310945022,0.054611382,-0.765609262,-0.547781249,0.210888193,-0.506834172
42049,Pennsylvania,Erie County,-0.310966369,0.523971721,-0.577482875,-1.267381967,0.34442074,-0.578359463
45037,South Carolina,Edgefield County,-0.312002797,0.363056069,-0.485854603,-0.064723908,-0.69661644,-0.675875101
17103,Illinois,Lee County,-0.312014754,-0.776320457,-0.742907827,-0.037005713,0.119004427,-0.122844202
28075,Mississippi,Lauderdale County,-0.312251621,0.847838926,-0.187435253,-0.778805819,-0.645420062,-0.797435898
1055,Alabama,Etowah County,-0.312379911,0.111170737,-0.404901913,-0.391189132,-0.397203287,-0.479775961
48337,Texas,Montague County,-0.312556983,-0.238806027,-0.321897845,0.042973973,-0.688224018,-0.356830999
47127,Tennessee,Moore County,-0.31348565,-0.603519727,-0.939498558,1.021731634,-0.76465837,-0.281483228
17099,Illinois,LaSalle County,-0.31360595,-0.15873405,-0.168980819,-0.503091926,-0.53892043,-0.198302527
37093,North Carolina,Hoke County,-0.313609836,0.899670281,-0.959790349,-0.379032506,-0.668457977,-0.46043863
18059,Indiana,Hancock County,-0.314144496,-1.300396385,-0.520628222,-0.387977211,1.419600367,-0.78132103
48287,Texas,Lee County,-0.314766769,-0.174141543,-0.620996934,0.326372425,-0.713899187,-0.391168607
12127,Florida,Volusia County,-0.31480193,0.266939957,-0.314837964,-0.909776708,-0.030381496,-0.585953438
22095,Louisiana,St. John the Baptist Parish,-0.31486378,1.028084932,-0.767705979,-1.416687334,0.199763703,-0.617774224
48477,Texas,Washington County,-0.315169216,-0.432766057,-0.411231894,-0.1859881,0.110285013,-0.65614504
55027,Wisconsin,Dodge County,-0.315757593,-0.85088046,-0.336531145,-0.219274357,0.356025242,-0.528127247
36023,New York,Cortland County,-0.315990517,-0.121092343,-0.567676213,-0.759671602,0.253330635,-0.384843061
17095,Illinois,Knox County,-0.31601805,0.122526811,-0.029634656,-0.752410445,-0.622260879,-0.298311083
8049,Colorado,Grand County,-0.316063672,-1.213715616,-0.927964553,0.554059966,-0.170255814,0.177557655
38017,North Dakota,Cass County,-0.316254024,-1.067902647,1.410539356,-1.041264629,-0.394103235,-0.488538966
39077,Ohio,Huron County,-0.31655379,-0.36563702,-0.34824359,-0.279198343,-0.264535881,-0.325154115
48371,Texas,Pecos County,-0.316755545,-0.199214462,0.130686297,-0.669427389,-0.623072522,-0.22274965
51650,Virginia,Hampton city,-0.31709778,-0.044303617,0.394299709,-1.210818217,-0.195750853,-0.528915921
13051,Georgia,Chatham County,-0.317141072,0.183025053,-0.92908968,-1.258352314,0.848281243,-0.429569662
48389,Texas,Reeves County,-0.317474135,0.254485281,0.126932468,-0.572399697,-0.653794073,-0.742594654
53017,Washington,Douglas County,-0.317873765,-0.029509329,0.221717464,-0.92304515,-0.604333439,-0.254198371
21089,Kentucky,Greenup County,-0.318014653,0.128501126,-0.790487545,0.12255332,-0.698241362,-0.352398802
28081,Mississippi,Lee County,-0.318077956,0.068926613,-0.257127924,-0.388122433,-0.654413818,-0.35965222
56039,Wyoming,Teton County,-0.318490556,-1.899877002,-0.292018947,0.329578893,0.219361304,0.05050297
39113,Ohio,Montgomery County,-0.318914092,0.064017384,-0.155840876,-1.143557313,0.274880096,-0.634069749
27139,Minnesota,Scott County,-0.319479764,-1.787168363,0.444539206,-0.920975268,1.31219034,-0.645984734
29127,Missouri,Marion County,-0.319648963,-0.035015491,-0.150769813,-0.520223903,-0.638264813,-0.253970794
48255,Texas,Karnes County,-0.319698245,0.556651249,-0.458185434,-0.688853147,-0.634575264,-0.373528628
49043,Utah,Summit County,-0.320240358,-1.931094624,0.17472957,-0.017738206,0.299618287,-0.126716815
26027,Michigan,Cass County,-0.320330677,-0.010327338,-0.992858501,0.453096595,-0.723651647,-0.327912494
18073,Indiana,Jasper County,-0.320463979,-0.69281738,-0.978790725,0.34966702,-0.302133612,0.021754802
36083,New York,Rensselaer County,-0.32143073,-0.648598874,-0.416842353,-0.471359304,0.419353106,-0.489706226
51750,Virginia,Radford city,-0.321843197,0.119666119,0.243550393,-1.573163533,0.223953845,-0.623222811
48181,Texas,Grayson County,-0.321846201,-0.178400968,-0.623805919,-0.407179998,0.239908616,-0.639752736
19157,Iowa,Poweshiek County,-0.322041035,-1.002363656,-0.828752917,0.50767012,-0.692284267,0.405525547
48361,Texas,Orange County,-0.322062906,0.159152558,0.163064525,-0.687452773,-0.637801431,-0.607277409
1003,Alabama,Baldwin County,-0.322146133,-0.520955388,-0.690292042,-0.080024118,0.110774007,-0.430233126
42097,Pennsylvania,Northumberland County,-0.322153327,-0.045112172,-0.386367918,-0.127927915,-0.675271941,-0.376086687
27171,Minnesota,Wright County,-0.322570234,-1.60128997,0.234145874,-0.274349032,0.502991606,-0.474349647
53073,Washington,Whatcom County,-0.323097989,-0.336838548,-0.304998825,-0.753174893,0.283458606,-0.503936283
49003,Utah,Box Elder County,-0.323232975,-0.948117481,-0.579038434,-0.666575421,1.279773552,-0.702207089
18131,Indiana,Pulaski County,-0.323451251,-0.098799231,-0.913115985,0.534587445,-0.731877304,-0.408051178
40117,Oklahoma,Pawnee County,-0.323808081,0.28470046,-0.848416485,-0.068234407,-0.681452116,-0.305637857
32005,Nevada,Douglas County,-0.324264843,-1.104170988,0.569003916,0.050980268,-0.681036233,-0.456101178
9011,Connecticut,New London County,-0.324950076,-0.669743601,-0.542649318,-0.846018441,0.841001269,-0.407340287
4023,Arizona,Santa Cruz County,-0.325010126,1.193296452,-0.35557753,-1.95259128,0.156638691,-0.666816962
19187,Iowa,Webster County,-0.325392651,-0.049291787,-0.700840115,-0.523500899,-0.239074384,-0.11425607
9009,Connecticut,New Haven County,-0.325444576,-0.386610109,-0.098093497,-1.216595435,0.2250026,-0.150926437
39169,Ohio,Wayne County,-0.325611962,-0.596456582,0.03302383,-0.115634414,-0.53970985,-0.409282792
28089,Mississippi,Madison County,-0.325655088,-0.580011844,0.287705465,-1.12161517,0.461969751,-0.676323643
20103,Kansas,Leavenworth County,-0.326361436,-1.038103272,-0.42345604,-0.694924776,1.281750192,-0.757073286
13011,Georgia,Banks County,-0.326561836,0.286877708,-0.735008285,0.059206858,-0.699965744,-0.543919718
53035,Washington,Kitsap County,-0.326880906,-0.773667345,-0.751003787,-1.364657346,1.90378097,-0.648857022
12035,Florida,Flagler County,-0.326964379,-0.162795836,-0.821497326,-0.722445326,0.716462091,-0.6445455
42057,Pennsylvania,Fulton County,-0.327170586,-0.062910587,-0.87640914,0.319539061,-0.329583868,-0.686488394
21111,Kentucky,Jefferson County,-0.32731199,-0.055278406,-0.331340486,-1.164678614,0.362930183,-0.448192628
1069,Alabama,Houston County,-0.327693834,0.324624347,-0.733723582,-0.618775561,-0.370211231,-0.240383141
56023,Wyoming,Lincoln County,-0.327873726,-1.439509599,-0.359124016,0.444868719,-0.301112287,0.015508554
47163,Tennessee,Sullivan County,-0.327989687,0.295196454,-0.898899061,-0.568208026,0.145359594,-0.613397395
29175,Missouri,Randolph County,-0.328159667,0.019094703,-0.736087075,-0.655348087,0.263241271,-0.531699145
9007,Connecticut,Middlesex County,-0.328241979,-1.439946587,0.496041134,-0.533822566,0.260510121,-0.423991997
51700,Virginia,Newport News city,-0.328317354,0.172959481,0.269288462,-1.298595263,-0.191450561,-0.593788889
17097,Illinois,Lake County,-0.328822426,-1.215910388,0.877987418,-1.220197719,0.217799232,-0.303790672
20191,Kansas,Sumner County,-0.33031321,-0.688906796,-0.231352947,0.219361854,-0.692548198,-0.258119965
28045,Mississippi,Hancock County,-0.330921448,0.452136015,-0.162590538,-0.504555869,-0.661230367,-0.778366479
20055,Kansas,Finney County,-0.331115826,-0.238016433,0.120944137,-1.153539962,0.194959682,-0.579926552
48291,Texas,Liberty County,-0.331139434,0.448741265,-0.432776554,-0.358973891,-0.669004031,-0.643683959
12019,Florida,Clay County,-0.331614583,-0.484862417,-0.561110272,-1.210906289,1.321250361,-0.722444297
13039,Georgia,Camden County,-0.331826077,-0.093716715,0.277316383,-0.77355048,-0.621032825,-0.448146749
37191,North Carolina,Wayne County,-0.331924242,0.744804518,-0.884762092,-0.65607265,-0.633069167,-0.230521817
18113,Indiana,Noble County,-0.33272187,-0.618646877,-0.286156701,0.098699908,-0.426385115,-0.431120563
17005,Illinois,Bond County,-0.332725916,-0.189833314,-0.542912246,0.343862077,-0.718434957,-0.556311141
22073,Louisiana,Ouachita Parish,-0.332883369,0.840688671,0.175904097,-1.416435767,-0.584527882,-0.680045966
55039,Wisconsin,Fond du Lac County,-0.332906247,-0.826712245,-0.721481732,-0.538886001,0.927608497,-0.505059756
13247,Georgia,Rockdale County,-0.33356602,0.396535298,0.282267655,-1.278595232,-0.584566389,-0.48347143
48503,Texas,Young County,-0.333754845,-0.22173609,-0.160088227,-0.261127375,-0.660120254,-0.36570228
13047,Georgia,Catoosa County,-0.333987673,-0.379428343,0.391330429,-0.61326103,-0.630824977,-0.437754446
47153,Tennessee,Sequatchie County,-0.334132528,0.833486556,-0.658617468,-0.29232787,-0.686103339,-0.867100521
16053,Idaho,Jerome County,-0.334246933,0.133307237,-0.247050304,-0.214652582,-0.678043632,-0.664795382
53037,Washington,Kittitas County,-0.334984663,-0.285650112,-0.492102101,-0.556717844,0.159434214,-0.499887473
18075,Indiana,Jay County,-0.335079476,-0.066539736,-0.480937772,-0.021163618,-0.683997256,-0.422758999
39167,Ohio,Washington County,-0.335088396,-0.238871815,-0.459060611,-0.008816738,-0.678650698,-0.29004212
24035,Maryland,Queen Anne's County,-0.336113559,-1.177300357,-0.894216731,0.102917813,0.896619786,-0.608588305
12051,Florida,Hendry County,-0.337015005,1.099686781,-0.110651161,-1.619621568,-0.563271847,-0.491217231
36059,New York,Nassau County,-0.337044005,-1.88921546,0.550619823,-1.046174134,1.016116374,-0.316566628
18089,Indiana,Lake County,-0.337245562,0.016456347,-0.096194702,-1.460337035,0.495521312,-0.64167373
16027,Idaho,Canyon County,-0.337575454,0.065665143,-0.070120197,-1.488234221,0.579331084,-0.774519077
18037,Indiana,Dubois County,-0.337685053,-1.220454854,-0.54012548,-0.004926086,0.127034982,-0.049953829
28105,Mississippi,Oktibbeha County,-0.338178166,0.623061517,-0.748473761,-1.133897613,0.346292032,-0.777873006
29047,Missouri,Clay County,-0.338833233,-1.099672834,0.528021932,-1.068929103,0.566155114,-0.619741273
18095,Indiana,Madison County,-0.33959432,-0.063375312,-0.427825072,-0.683092884,0.062837645,-0.586515977
36067,New York,Onondaga County,-0.339905145,-0.301072762,-0.161034571,-0.972974628,0.061258254,-0.325702018
13139,Georgia,Hall County,-0.340175864,-0.119638582,-0.42495614,-0.549381864,-0.242582071,-0.364320664
45091,South Carolina,York County,-0.340326482,-0.574572422,-0.070407271,-0.818380826,0.263979446,-0.502251337
48273,Texas,Kleberg County,-0.340342985,0.884910326,0.404041191,-1.668585754,-0.565212161,-0.756868526
32003,Nevada,Clark County,-0.340593151,-0.136425448,0.300420931,-1.964693409,0.929494913,-0.83176274
47105,Tennessee,Loudon County,-0.340692175,-0.374319386,-0.531042505,0.387601295,-0.716133911,-0.469566368
18097,Indiana,Marion County,-0.340721195,0.243571294,-0.84621988,-1.562306693,1.157672645,-0.696323341
17135,Illinois,Montgomery County,-0.340783417,0.047283767,-0.705237207,-0.149740311,-0.667090548,-0.229132785
39043,Ohio,Erie County,-0.340899858,-0.276318743,-0.829767071,-0.565914624,0.333760114,-0.366258967
6081,California,San Mateo County,-0.341254983,-1.817641253,0.468320551,-0.940836411,1.085866043,-0.501983847
48117,Texas,Deaf Smith County,-0.341342917,0.257984113,0.12676565,-1.028396747,-0.602496783,-0.460570816
13223,Georgia,Paulding County,-0.342390989,-0.754674846,0.63440355,-1.071104456,0.190780274,-0.711359466
12001,Florida,Alachua County,-0.34295692,-0.0621446,-0.779385919,-1.415680021,1.182724412,-0.640298474
17185,Illinois,Wabash County,-0.343548162,-0.282820404,-0.570395824,-0.165642698,-0.655437143,-0.043444739
48383,Texas,Reagan County,-0.343659915,-1.078908713,-0.763753051,0.671120399,-0.710641048,0.163882838
36109,New York,Tompkins County,-0.344006458,-0.565817571,-0.902787995,-0.712201777,0.998655358,-0.537880305
47021,Tennessee,Cheatham County,-0.344950013,-0.385906304,-0.83187374,-0.086487999,0.109417823,-0.529899845
22109,Louisiana,Terrebonne Parish,-0.345297334,0.719058985,-0.456963817,-1.200946451,-0.203339374,-0.584296012
55055,Wisconsin,Jefferson County,-0.345416057,-1.043950902,-0.533659345,-0.225244619,0.457755762,-0.381981181
21091,Kentucky,Hancock County,-0.345463551,-0.137247444,-0.924749012,0.35597583,-0.710151347,-0.311145784
12085,Florida,Martin County,-0.345651832,-0.630505109,-0.547000186,-0.273390619,0.132179453,-0.409542697
1083,Alabama,Limestone County,-0.34609584,-0.264455028,-0.668127641,-0.234628421,0.115777559,-0.679045668
27035,Minnesota,Crow Wing County,-0.346395866,-0.769758388,-0.542664823,0.376012644,-0.69748321,-0.098085553
42045,Pennsylvania,Delaware County,-0.346561264,-0.706601249,-0.607692401,-1.447750335,1.51339456,-0.484156897
21107,Kentucky,Hopkins County,-0.346645851,0.217209959,-0.504760632,-0.285594212,-0.665614652,-0.494469716
48189,Texas,Hale County,-0.346724714,0.444842877,-0.190664962,-0.874820011,-0.618095524,-0.49488595
18137,Indiana,Ripley County,-0.34679155,-0.846595925,-0.945370142,0.526635386,-0.317838468,-0.1507886
18091,Indiana,LaPorte County,-0.346794612,-0.015869281,-0.88103588,-0.699732075,0.480857963,-0.618193788
31157,Nebraska,Scotts Bluff County,-0.34693316,-0.270798894,-0.288700538,-0.789262475,-0.086347073,-0.299556822
26059,Michigan,Hillsdale County,-0.346997264,0.068221369,-0.770980977,0.163794297,-0.702071772,-0.493949237
42129,Pennsylvania,Westmoreland County,-0.347047415,-0.480111808,0.135961305,-0.464291664,-0.402988214,-0.523806693
28043,Mississippi,Grenada County,-0.34722285,0.850880152,-0.204170042,-1.753532716,0.08149558,-0.710787224
36029,New York,Erie County,-0.347486811,-0.209716941,-0.755551583,-1.091304978,0.714720375,-0.395580928
20021,Kansas,Cherokee County,-0.347760851,0.114231059,-0.797594341,-0.159838873,-0.666089094,-0.229513008
18159,Indiana,Tipton County,-0.347944889,-0.823124934,-0.167568887,0.610412819,-0.734335133,-0.625108308
36037,New York,Genesee County,-0.348062945,-0.600494476,-0.047713462,-0.30663503,-0.256607478,-0.528864279
40071,Oklahoma,Kay County,-0.349038349,0.459826949,-0.647015458,-1.005085735,-0.197433944,-0.355483558
48481,Texas,Wharton County,-0.350288504,0.370393167,-0.714189335,-0.233839669,-0.671517959,-0.502288723
19129,Iowa,Mills County,-0.350359606,-1.00484139,-0.379624634,0.255282536,-0.678884125,0.056269583
32013,Nevada,Humboldt County,-0.350999086,-0.838164118,0.027576305,-0.123730916,-0.655896432,-0.164780269
20149,Kansas,Pottawatomie County,-0.351509774,-1.320721353,-0.456406089,0.727403554,-0.716906014,0.009081031
40039,Oklahoma,Custer County,-0.351518566,-0.048538466,0.055573514,-0.819660923,-0.611215517,-0.333751439
8077,Colorado,Mesa County,-0.351953265,-0.373978013,0.420843379,-1.196373416,0.010530143,-0.620788419
12027,Florida,DeSoto County,-0.35289138,0.924450132,-0.806013877,-0.70462545,-0.638633141,-0.539634565
19181,Iowa,Warren County,-0.353481048,-1.362897459,0.143625935,-0.345926855,0.265501284,-0.467708146
18109,Indiana,Morgan County,-0.354186074,-0.638972547,-0.955738857,-0.433132329,0.947054144,-0.690140783
48123,Texas,DeWitt County,-0.356213161,0.319277521,-0.765808307,-0.012025959,-0.693296382,-0.629212679
51199,Virginia,York County,-0.356422592,-1.788796501,0.985534961,-0.71091473,0.182354541,-0.450291232
28003,Mississippi,Alcorn County,-0.356901042,0.075985035,-0.447130047,-0.190926193,-0.672609601,-0.549824404
6111,California,Ventura County,-0.356902168,-1.002519957,-0.746297199,-1.290623781,1.732953791,-0.478023696
48325,Texas,Medina County,-0.357082762,-0.174654047,-0.515314044,0.170642295,-0.70101832,-0.565069694
22047,Louisiana,Iberville Parish,-0.357987972,0.997610424,-0.945887767,-0.676805232,-0.640636265,-0.524221019
27037,Minnesota,Dakota County,-0.358677651,-1.485221439,1.169515984,-0.935553946,-0.148112603,-0.394016251
17159,Illinois,Richland County,-0.358983696,-0.042840272,-0.747850224,-0.566873006,-0.614599592,0.177244612
37021,North Carolina,Buncombe County,-0.359454079,-0.251063958,-0.81727009,-0.551917279,0.098332487,-0.275351554
42131,Pennsylvania,Wyoming County,-0.359603109,-0.250283136,-0.920710554,0.275011878,-0.696613334,-0.2054204
54003,West Virginia,Berkeley County,-0.359877814,-0.309081061,0.087109686,-1.101755049,0.192131518,-0.667794165
13285,Georgia,Troup County,-0.360123976,0.554363653,-0.972074615,-0.431992497,-0.648730012,-0.302186408
13085,Georgia,Dawson County,-0.36151719,-0.657952779,-0.940021542,0.259066877,-0.296036916,-0.172641592
5119,Arkansas,Pulaski County,-0.36195562,0.185026074,-0.738669467,-1.146690345,0.532227846,-0.641672209
18029,Indiana,Dearborn County,-0.362396358,-0.894977498,-0.095997223,-0.348395361,0.148047725,-0.620659434
26045,Michigan,Eaton County,-0.362418512,-0.648345857,-0.912272916,-0.825866171,1.177423954,-0.603031572
29027,Missouri,Callaway County,-0.362585385,-0.381076368,-0.556041471,-0.055660674,-0.157632793,-0.662515617
8117,Colorado,Summit County,-0.362656997,-1.387934635,-0.914048542,0.078286515,0.461802039,-0.05139036
34021,New Jersey,Mercer County,-0.36270625,-0.934311223,-0.59216257,-0.933137285,0.977684524,-0.331604697
48075,Texas,Childress County,-0.363682563,0.111562856,-0.586536762,-0.707492353,-0.610585394,-0.02536116
34037,New Jersey,Sussex County,-0.363738197,-1.746758524,0.09312091,-0.373748518,0.793947694,-0.585252545
12103,Florida,Pinellas County,-0.363827632,-0.354944894,0.016522178,-0.858395569,-0.157828811,-0.464491062
31167,Nebraska,Stanton County,-0.364251064,-1.082550329,-0.592846276,0.864472982,-0.739001108,-0.271330589
39063,Ohio,Hancock County,-0.364512717,-0.907929705,0.150441679,-0.336885858,-0.252405485,-0.475784216
28047,Mississippi,Harrison County,-0.36469179,0.45660442,-0.173205378,-1.302811717,0.174655892,-0.978702169
46011,South Dakota,Brookings County,-0.364715415,-1.081658015,0.361699208,-0.651453841,0.164851597,-0.617016025
48471,Texas,Walker County,-0.364929478,0.023639686,-0.523214424,-0.739803279,0.155837458,-0.74110683
29001,Missouri,Adair County,-0.365269252,-0.131826696,-0.247233658,-0.912232349,0.173374341,-0.708427899
48467,Texas,Van Zandt County,-0.365396741,-0.100363682,-0.3472169,-0.187486683,-0.668922149,-0.522994293
27133,Minnesota,Rock County,-0.366197593,-1.035804936,-0.100800639,0.529537115,-0.718679336,-0.505240171
18011,Indiana,Boone County,-0.366605946,-1.627701994,-0.552844226,-0.397638182,1.434006,-0.688851327
16005,Idaho,Bannock County,-0.367724049,-0.24842872,0.630382858,-1.177727287,-0.580764025,-0.462083072
17129,Illinois,Menard County,-0.367968952,-0.928269635,-0.946488102,0.32609439,-0.292031908,0.000850493
53063,Washington,Spokane County,-0.367998513,-0.103081258,-0.584111079,-1.601275647,1.098347451,-0.649872032
39147,Ohio,Seneca County,-0.368243256,-0.420133962,-0.690095859,-0.346735674,0.129970195,-0.514220979
55111,Wisconsin,Sauk County,-0.368494829,-0.663011225,-0.874386022,-0.050712282,-0.182125647,-0.072238969
1001,Alabama,Autauga County,-0.370186127,0.075825864,0.062452975,-0.648392457,-0.637183646,-0.703633369
51101,Virginia,King William County,-0.370380278,-0.832276051,-0.672529844,-0.086903777,0.122697413,-0.38288913
37179,North Carolina,Union County,-0.370435213,-0.990662617,-0.787157269,-0.911693106,1.162954251,-0.325617325
29157,Missouri,Perry County,-0.370565496,-0.468395351,-0.2023255,-0.158025466,-0.661245932,-0.36283523
8081,Colorado,Moffat County,-0.370663401,-0.459315821,0.351852139,-0.77445108,-0.608939515,-0.362462727
9003,Connecticut,Hartford County,-0.370801639,-0.571253352,-0.325583868,-1.141412493,0.192085538,-0.007844018
